,No DESIGNATION,Reussite,COMMENTAIRES
3328,299181331,True,['  point de terminaison optique non existante intervention en aerien ok pause de la point de terminaison optique dans le salon a la demande du client brassage la pm ok  dae ok ']
3329,297678346,True,['  point de terminaison optique non existante raccordementordement complet effectue en a rien le client a la prise optique o il le souhaite rien signaler tout est ok pm  point de terminaison optique   dae ok ']
3330,298421946,True,"['  point de terminaison optique non existante poser câble aerien poser point de terminaison optique delc ok dae ok ', ""gm cp laisse message vocal pour reprendre nouveau rdv des  fini apab   gem litige: cp travaux sur conduite privative passe une gaine du poteau jusqu'au garage plus pose une gaine jusqu'a l'endroit souhaitez de la prise optique  dae na non eéligible au dae"", 'gm rv   obtenu client au  le    a :  rdv repris pour le   a partir de :  aphb']"
3331,297580091,True,"['  point de terminaison optique non existante farid ok     aerosouterrain  point de terminaison optique posee dans le local technique a la demande de client val pm  val point de terminaison optique  cr ation point de terminaison optique d charge    dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
3332,298253550,True,"['  point de terminaison optique non existante technicien nouri hattab type en souterrain  emplacement point de terminaison optique au salon point de terminaison optique  pmz  ont ok  dae ok ', 'gm lo obtenu clt le   au    repris rdv le   a partir de  apil']"
3333,298253552,True,['  point de terminaison optique non existante pose  de  dae ok ']
3334,298420080,True,"['  point de terminaison optique non existante poser  metres de c cble en aerien tout est ok chez le client  dae ok ', 'rendez vous repris pour le jeudi    a partir de  ']"
3335,223512583,True,"['suite appel cliente le    la proprietaire ne veut pas faire de tvx  cliente ule', 'gm cp  laisse  message vocal  au   le    a  pour reprendre nouveau rdv des  fini   apaf  les fourreau sont boucher chez le client ']"
3336,296149833,True,"['maison individuelle câble aerien  m  fo pmz ok', 'gm laisse message vocal au   le   a   pour reprendre nouveau rdv   apsp  gem litige: rf   rendez vous non honore orange manque de temsp dae na non   éligible au dae', 'gm obtenu mme spagnol au  le   a    repris rdv le   entre       apte', ' gem litige: ab client absent client abs cause travailrepris rdv avec le client pour le   a  dae na non eéligible au dae', 'gm  obtenu client  au    le   a   repris rdv le   de a partir de    apsp*']"
3337,298531858,True,['  point de terminaison optique existante malfaçon on plp non détectée  passe jrt au pm installation existant plp dae ok ']
3338,298251967,True,"['  point de terminaison optique non existante corfaolivier@orangefr  noir  dae ok ', 'gm laisse message vocal au   le   a  pour reprise de rdv   apte', 'gm lo    suite au rappel de mr le berre  (a prioriser) rdv repris   matin <   > apib']"
3339,299551384,True,['  point de terminaison optique non existante installation aerienne ok test e ok  dae ju mise a jour de live box']
3340,299173475,True,"['  point de terminaison optique non existante passage du c cble en souterrain  metres puis passage de c cbles dans le salon a la demande du client  dae ok ', 'gm cp  laisse  message vocal  au   le     a  pour reprendre nouveau rdv des  fini   apaf    gem litige: cp travaux sur conduite privative gaine boucher qui mene du garage au bureau le client va faire le necessaire  dae na non   éligible au dae', 'gm rv', 'obtenu clt   le   repris rdv le   a  partir  apep']"
3341,229003767,True,['  point de terminaison optique non existante pose jrt pm brhement point de branchement pose câble  pose point de terminaison optique delc ok  dae ok ']
3342,297051608,True,"['suite a plusieurs reles au  il doit contacter son opt le   a : apjb gm laisse message vocal au  le   a pour reprendre nouveau rdv des  fini   apsp  gem  pose de gaine  dae na non eéligible au dae', 'gm laisse message vocal au   le    a pour reprendre nouveau rdv des  fini   apsp  gem litige: cp travaux sur conduite privative pose de gaine  dae na non eéligible au dae']"
3343,299202295,True,['  point de terminaison optique non existante installation conforme passage de c cbles en souterrain tout est fonctionnel chez le client  dae ok ']
3344,299564481,True,['  point de terminaison optique non existante passage du c cble en souterrain test delc ok  dae ok ']
3345,298367017,True,"['  point de terminaison optique non existante pose c cble aerien pose point de terminaison optique dae ok ', 'gm lo   rdv pris par ccoi le   a  apaf', 'gm lo   rdv pris par le  mais a  ']"
3346,223371936,True,['  point de terminaison optique non existante raccordementordement ok passage de câble en aerien ok test delc ok  dae ok ']
3347,299191860,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp confirme pas de malfaçon on d tecte delc ok  dae ok ']
3348,299174684,True,['  point de terminaison optique non existante installation aerien complete complexe ok point de terminaison optique pose dans le salon a la demande de client  dae ju mise a jour']
3349,223449042,True,"['  point de terminaison optique existante malfaçon on plp non détectée  plp immeubles delc ok brhement de la jarretiere au pm installation conforme  dae ok ', ""gm cp  laisse  message vocal  au   le    a  pour reprendre nouveau rdv des  fini   apaf    gem litige: ic installation inaccessible cause client pas d'acces au local pmi car pas les cles d'acces numero de la ca communiquer au client pour reprise de rdv quand les acces seront donnes dae na non eligi"", ""gmgm cp  laisse  message vocal  au   le    a  pour reprendre nouveau rdv des  fini   apaf    gem litige: ic installation inaccessible cause client pas d'acces au local pmi car pas les cles d'acces numero de la ca communiquer au client pour reprise de rdv quand les acces seront donnes dae na non e"", 'gm rv laisse message vocal le   a  sur le   pour confirmer rdv au   a partir de   selon reponse sms apsp ']"
3350,298747297,True,"['  point de terminaison optique non existante passer jrt au pm pose  pees c cble  pose  m sur facade pose point de terminaison optique  dae ok ', 'gm  intervention en cours', ""obtenu clt le   au  repris rdv le   a partir de  apil   gem litige: mc besoin binome ou materiel faut un nouveau toure car l'intervention est tres long on a pas un toure neuf on a travaille matin puis faut venir plutot sur cette intervention  dae na non eéligible au dae""]"
3351,298531794,True,"['  point de terminaison optique non existante tout fonctionne bien chez le client  dae ok ', 'gm  intervention en cours ']"
3352,296611748,True,['  point de terminaison optique non existante numero de decharge  passagecâble un immeuble pose prisepoint de terminaison optiquebrassagepmtestok dae ok ']
3353,297612792,False,"['  cli    le client a ule le rendez vous sans raison  n a pas respect le technicien  a parl de maniere irrespectueuse  merci de faire le n cessaire a ce sujet  dae na non éligible au dae', 'gm pour finaliser la  installation a remettre a elmotyia omar ']"
3354,298167033,False,"['   point de branchement disponible pour la commande qui ne res pas sur la m ? me pm dae na non eéligible au dae', ' kerforch vihan  pleyben', 'gm cp   obtenu cliente le   au    le client a bien compris les travaux a realiser et nous recontactera pour reprendre rdv des travaux finis   travaux client bisoin lagage arbres+ ', 'gm  obtenu client  au + a   le   a   repris rdv le   de a partir de    apsp*', 'gm suite appel cliente le     rdv repousse au   entre  et  apmj']"
3355,296728078,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apjc gm cp laisse message vocal pour reprendre nouveau rdv des  fini apab  gem  client doit retrouver son regard  dae na non eéligible au dae', 'gm clt injoignable   msg laisse pour reprise de rdv le     ha*  probleme de câble ', 'gmrdv repris le  a ', 'gm cp laisse message vocal pour reprendre nouveau rdv des  fini apab   gem litige: dr probleme de regard client doit retrouver son regard  dae na non eéligible au dae']"
3356,298747354,True,"['  point de terminaison optique non existante passage de c cble aerosit et fased point de terminaison optique au salon signal   tout est fonctions chez la cliente pavillon ok dae ok ', 'rdv repris par le technicien avec le client pour le ! avril a partir de  (le client doit partir) ', 'gm rv reper rendez vous pour le  mai ', 'gm rdv repris avec mme le   entre  et  ', 'gm  intervention en cours']"
3357,297893410,False,"['litige: rf   rendez vous non honore orange toujours bloque sur une intervention complexe qui va me prendre  heures la cliente refuse de prendre un rendez vous a rappeler', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee', 'gm  intervention en cours ', 'gm rdv repris avec mme le   entre  et  ', 'gm  intervention en cours']"
